country,founded,id,industry,linkedin_url,city,name,state,size,website,lat,lng
nigeria,0,rotary-club-of-lekki-phase-one,,linkedin.com/company/rotary-club-of-lekki-phase-one,lagos,rotary club of lekki phase 1,lagos,51-200,rclekkiphase1.org,6.455,3.3841
nigeria,0,school-of-estate,real estate,linkedin.com/company/school-of-estate,maryland,school of estate,lagos,11-50,schoolofestate.com,,
nigeria,0,theoakholdings,financial services,linkedin.com/company/theoakholdings,ikoyi,the oak holdings,oyo,11-50,,6.4525,3.4358
nigeria,0,key-learning-solutions,education management,linkedin.com/company/key-learning-solutions,yaba,key learning solutions,lagos,11-50,,,
nigeria,0,tf-academy,,linkedin.com/company/tf-academy,ikeja,tf academy,lagos,1-10,teribiteng.com,6.6,3.35
nigeria,0,nigerian-youth-sdgs-network,civic & social organization,linkedin.com/company/nigerian-youth-sdgs-network,ikoyi,nigerian youth sdgs network,lagos,10001+,nigerianyouthsdgs.org,6.4525,3.4358
nigeria,0,spiren-technologies,,linkedin.com/company/spiren-technologies,lekki,spiren tech,lagos,1-10,spiren.co,,
nigeria,0,xyamerch,,linkedin.com/company/xyamerch,ibadan,xya merch,oyo,1-10,,7.3964,3.9167
nigeria,0,bucklerordnance,defense & space,linkedin.com/company/bucklerordnance,lagos,"buckler ordnance systems (armoured vehicle manufacturer: nigeria, africa)",lagos,51-200,bucklerordnance.com,6.455,3.3841
nigeria,0,tythan,,linkedin.com/company/tythan,lagos,tythan,lagos,1-10,,6.455,3.3841
nigeria,0,the-flip☑️,professional training & coaching,linkedin.com/company/the-flip☑️,lagos,the flip☑️,lagos,1-10,,6.455,3.3841
nigeria,0,berekkah-consulting-limited,management consulting,linkedin.com/company/berekkah-consulting-limited,ikeja,berekkah consulting limited,lagos,1-10,facebook.com/berekkahconsultinglimited,6.6,3.35
nigeria,0,soft-alliance-and-resource-ltd,information technology and services,linkedin.com/company/soft-alliance-and-resource-ltd,,soft alliance and resources ltd,lagos,51-200,softalliance.com,,
nigeria,0,bankly,financial services,linkedin.com/company/bankly,,bankly,lagos,11-50,bankly.ng,,
nigeria,0,autovilleng,automotive,linkedin.com/company/autovilleng,surulere,autoville,lagos,1-10,autoville.com.ng,6.5015,3.3581
nigeria,0,dambayphine-ltd,electrical/electronic manufacturing,linkedin.com/company/dambayphine-ltd,,dambayphine ltd,lagos,11-50,dambayphine.com,,
nigeria,0,summer-green-microfinance,financial services,linkedin.com/company/summer-green-microfinance,lagos,summer green microfinance,lagos,51-200,summergreenng.com,6.455,3.3841
nigeria,0,pathfinders-pinehill-global-solutions,professional training & coaching,linkedin.com/company/pathfinders-pinehill-global-solutions,oshodi,pathfinders pinehill global solutions,lagos,1-10,about.me/pathfinderspinehillglobal,6.555,3.3436
nigeria,0,rotaract-club-of-lekki-phase-1,,linkedin.com/company/rotaract-club-of-lekki-phase-1,lekki,rotaract club of lekki phase 1,lagos,11-50,,,
nigeria,0,marine-engineering-student-association-mesa-fcfmt,,linkedin.com/company/marine-engineering-student-association-mesa-fcfmt,,marine engineering student association (mesa) - fcfmt,lagos,1-10,,,
nigeria,0,nimelssa-unilag-chapter,,linkedin.com/company/nimelssa-unilag-chapter,,nimelssa unilag chapter,lagos,51-200,,,
nigeria,0,dynamicplus-advisory,human resources,linkedin.com/company/dynamicplus-advisory,lagos,dynamicplus advisory,lagos,11-50,dynamicplusservices.com,6.455,3.3841
nigeria,0,hebit,,linkedin.com/company/hebit,,hebit,lagos,1-10,gethebit.com,,
nigeria,0,fhon-consulting,,linkedin.com/company/fhon-consulting,,fhon consulting,lagos,11-50,fhonconsulting.com,,
nigeria,0,mod-education,education management,linkedin.com/company/mod-education,lagos,mod education,lagos,51-200,modeducation.info,6.455,3.3841
nigeria,0,nigeria-youth-futures-fund-nyff,,linkedin.com/company/nigeria-youth-futures-fund-nyff,,nigeria youth futures fund (nyff),lagos,1-10,nigeriayouthfund.org,,
nigeria,0,cil-track-africa,security and investigations,linkedin.com/company/cil-track-africa,,cil track africa,lagos,11-50,cil-track.com,,
nigeria,0,appiawave,financial services,linkedin.com/company/appiawave,,appiawavetech,lagos,1-10,appiawave.com,,
nigeria,0,oppconnect,,linkedin.com/company/oppconnect,ogbomosho,oppconnect,oyo,1-10,,,
nigeria,0,stallion-plastic-industries-limited,computer software,linkedin.com/company/stallion-plastic-industries-limited,lagos,stallion plastic industries limited,lagos,11-50,,6.455,3.3841
nigeria,0,tropic-palm-limited,,linkedin.com/company/tropic-palm-limited,owo,tropic palm limited,ondo,11-50,,,
nigeria,0,mega-equities-limited,financial services,linkedin.com/company/mega-equities-limited,lagos,mega equities limited,lagos,11-50,megaequities.com,6.455,3.3841
nigeria,0,joumie-collections,,linkedin.com/company/joumie-collections,ibadan,joumie collections,oyo,11-50,,7.3964,3.9167
nigeria,0,uacn-property-development-company-plc.,real estate,linkedin.com/company/uacn-property-development-company-plc.,,uacn property development company plc.,lagos,51-200,updcplc.com,,
nigeria,0,laxon-lights-and-fittings,,linkedin.com/company/laxon-lights-and-fittings,,laxon light and fitting store,lagos,51-200,,,
nigeria,0,nigerian-wire-and-cable-plc-niwicabl-,electrical/electronic manufacturing,linkedin.com/company/nigerian-wire-and-cable-plc-niwicabl-,ibadan,nigerian wire and cable plc (niwicabl),oyo,1-10,nwcplc.com,7.3964,3.9167
nigeria,0,eden-lifestyle-limited,public relations and communications,linkedin.com/company/eden-lifestyle-limited,lagos,eden lifestyle limited,lagos,1-10,edenlifenigeria.com,6.455,3.3841
nigeria,0,aptechosogbo,higher education,linkedin.com/company/aptechosogbo,osogbo,aptech computer education,osun,11-50,aptech.ng,,
nigeria,0,createlhub,,linkedin.com/company/createlhub,,createlhub,lagos,11-50,createlhub.com,,
nigeria,0,kcbc-partners,financial services,linkedin.com/company/kcbc-partners,,kcbc partners,lagos,11-50,kcbcpartners.com,,
nigeria,0,mekaiser,mechanical or industrial engineering,linkedin.com/company/mekaiser,,m & e kaiser limited,lagos,11-50,mekaiser.com,,
nigeria,0,oderanet,information technology and services,linkedin.com/company/oderanet,lagos,oderanet,lagos,11-50,prodera.net,6.455,3.3841
nigeria,0,waternownow,food & beverages,linkedin.com/company/waternownow,lagos,waternownow,lagos,11-50,waternownow.com,6.455,3.3841
nigeria,0,emaksense,,linkedin.com/company/emaksense,lagos,emaksense,lagos,1-10,emaksense.com.ng,6.455,3.3841
nigeria,0,bao-consultancy-services,accounting,linkedin.com/company/bao-consultancy-services,lagos,bao consultancy services limited,lagos,11-50,baokonsult.com,6.455,3.3841
nigeria,0,urbanwype,,linkedin.com/company/urbanwype,lekki,urbanwype,lagos,1-10,urbanwype.com,,
nigeria,0,gwxafrica,financial services,linkedin.com/company/gwxafrica,ikeja,gwx africa,lagos,11-50,linktr.ee/gwxafrica,6.6,3.35
nigeria,0,savannah-bank-of-nigeria-plc,telecommunications,linkedin.com/company/savannah-bank-of-nigeria-plc,lagos,savannah bank of nigeria plc,lagos,11-50,,6.455,3.3841
nigeria,0,wincofoam,furniture,linkedin.com/company/wincofoam,ketu,winco foam,lagos,501-1000,wincofoam.com,,
nigeria,0,hollasimnigents,consumer services,linkedin.com/company/hollasimnigents,ibadan,hollasim nigeria ents,oyo,11-50,hollasimgroup.com,7.3964,3.9167
nigeria,0,myshopcatlog,,linkedin.com/company/myshopcatlog,,catlog,lagos,1-10,catlog.shop,,
nigeria,0,thisrepertoire,retail,linkedin.com/company/thisrepertoire,lagos,repertoire,lagos,1-10,,6.455,3.3841
nigeria,0,crc-data-analytics-limited,,linkedin.com/company/crc-data-analytics-limited,,crc data & analytics limited,lagos,11-50,crcdataanalytics.com,,
nigeria,0,haultrac-limited,,linkedin.com/company/haultrac-limited,,haultrac limited,lagos,51-200,haultrac.com,,
nigeria,0,clark-coulson-limited,,linkedin.com/company/clark-coulson-limited,lagos,splitmulti limited,lagos,11-50,splitmulti.com,6.455,3.3841
nigeria,0,broadline-services-limited,airlines/aviation,linkedin.com/company/broadline-services-limited,ikeja,broadline services limited,lagos,11-50,broadlineservices.com,6.6,3.35
nigeria,0,giant-beverages-limited,food & beverages,linkedin.com/company/giant-beverages-limited,ikorodu,giant beverages limited,lagos,51-200,giantbeverages.com,,
nigeria,0,dmmasterclass,marketing and advertising,linkedin.com/company/dmmasterclass,ikeja,digital marketing masterclass,lagos,1-10,,6.6,3.35
nigeria,0,bioagro,,linkedin.com/company/bioagro,gbagada,bio agro resort,lagos,1-10,bioagroresort.com,,
nigeria,0,agrandi-tech,,linkedin.com/company/agrandi-tech,ibadan,agrandi technologies,oyo,1-10,agrandi.tech,7.3964,3.9167
nigeria,0,usebleyt,financial services,linkedin.com/company/usebleyt,ikeja,bleyt,lagos,1-10,bleyt.com,6.6,3.35
nigeria,0,saharago,,linkedin.com/company/saharago,,saharago,lagos,51-200,saharago.com,,
nigeria,0,unitedrepublichq,,linkedin.com/company/unitedrepublichq,lagos,unitedrepublichq,lagos,1-10,unitedrepublichq.com,6.455,3.3841
nigeria,0,nigerian-red-cross-lagos-state-branch,,linkedin.com/company/nigerian-red-cross-lagos-state-branch,lagos,nigerian red cross lagos state branch,lagos,51-200,redcrosslagos.org,6.455,3.3841
nigeria,0,sachither-cleaning-services,environmental services,linkedin.com/company/sachither-cleaning-services,lagos,sachither cleaning services,lagos,11-50,,6.455,3.3841
nigeria,0,ma-petite-france-ng,education management,linkedin.com/company/ma-petite-france-ng,ikeja,ma petite france ng,lagos,1-10,mapetitefranceng.com,6.6,3.35
nigeria,0,otca-ng,financial services,linkedin.com/company/otca-ng,ikeja,onifade titilope chartered accountant,lagos,11-50,onifadetitilope.com.ng,6.6,3.35
nigeria,0,macfoster-builders-station,,linkedin.com/company/macfoster-builders-station,ibadan,macfoster builders' station,oyo,1-10,macfosterbuilders.com,7.3964,3.9167
nigeria,0,dc-premium-logistic-and-solutions-ltd,security and investigations,linkedin.com/company/dc-premium-logistic-and-solutions-ltd,ikeja,dc premium logistic and solutions ltd,lagos,51-200,dcpremiumls.com,6.6,3.35
nigeria,0,xpro-marketplace,,linkedin.com/company/xpro-marketplace,lagos,xpro marketplace,lagos,11-50,,6.455,3.3841
nigeria,0,haute-fashion-africa,apparel & fashion,linkedin.com/company/haute-fashion-africa,lagos,haute fashion africa,lagos,1-10,hautefashionafrica.com,6.455,3.3841
nigeria,0,pertinence-limited,real estate,linkedin.com/company/pertinence-limited,lagos,pertinence limited,lagos,201-500,pertinence.com,6.455,3.3841
nigeria,0,unilagstudentsassembly,education management,linkedin.com/company/unilagstudentsassembly,lagos,unilag students assembly (u.s.a),lagos,51-200,studentsassembly.com,6.455,3.3841
nigeria,0,co-matrix-collection-service-ltd,financial services,linkedin.com/company/co-matrix-collection-service-ltd,ikeja,co-matrix collection service ltd.,lagos,201-500,,6.6,3.35
nigeria,0,genyz-solutions,,linkedin.com/company/genyz-solutions,ikeja,genyz solutions,lagos,11-50,,6.6,3.35
nigeria,0,ellaleon-ventures-limited,civil engineering,linkedin.com/company/ellaleon-ventures-limited,,ellaleon ventures ltd,lagos,1-10,ellaleonltd.com,,
nigeria,0,qship,logistics and supply chain,linkedin.com/company/qship,ikeja,qship,lagos,1-10,qship.biz,6.6,3.35
nigeria,0,channel-oil-and-petroleum-company-limited,oil & energy,linkedin.com/company/channel-oil-and-petroleum-company-limited,lagos,channel oil and petroleum company limited,lagos,11-50,,6.455,3.3841
nigeria,0,lasepalagos,environmental services,linkedin.com/company/lasepalagos,ikeja,lagos state environmental protection agency [lasepa],lagos,11-50,lasepa.gov.ng,6.6,3.35
nigeria,0,bragtechng,,linkedin.com/company/bragtechng,lagos,bragtech nigeria limited,lagos,11-50,bragtechng.com,6.455,3.3841
nigeria,0,femmyapson-tech,,linkedin.com/company/femmyapson-tech,owo,femmyapson tech,ondo,11-50,femmyapson.tech,,
nigeria,0,sterling-capital-markets-limited,financial services,linkedin.com/company/sterling-capital-markets-limited,lagos,sterling capital markets limited,lagos,11-50,sterlingcapitalng.com,6.455,3.3841
nigeria,0,digital-frequency,,linkedin.com/company/digital-frequency,epe,digital frequency,lagos,1-10,,,
nigeria,0,the-palms-institute-of-entrepreneurship-and-innovation,education management,linkedin.com/company/the-palms-institute-of-entrepreneurship-and-innovation,ikeja,the palms institute of entrepreneurship and innovation,lagos,11-50,,6.6,3.35
nigeria,0,pak-marine-shipping-services-ltd,maritime,linkedin.com/company/pak-marine-shipping-services-ltd,lagos,pak marine engineering works,lagos,201-500,pakmarineandshipping.com,6.455,3.3841
nigeria,0,alabi-ojo-makinde-consulting,real estate,linkedin.com/company/alabi-ojo-makinde-consulting,lagos,"alabi, ojo & makinde consulting",lagos,11-50,,6.455,3.3841
nigeria,0,adron-homes-and-properties-osogbo,real estate,linkedin.com/company/adron-homes-and-properties-osogbo,osogbo,"adron homes and properties, osogbo",osun,51-200,,,
nigeria,0,wellness-healthnews,,linkedin.com/company/wellness-healthnews,,wellness health news,lagos,51-200,,,
nigeria,0,surveillant-fire-lmited,security and investigations,linkedin.com/company/surveillant-fire-lmited,,surveillant fire lmited,lagos,11-50,,,
nigeria,0,zuriel-law-practice,law practice,linkedin.com/company/zuriel-law-practice,,zuriel law practice,lagos,1-10,,,
nigeria,0,erilearn,,linkedin.com/company/erilearn,ikeja,erilearn,lagos,11-50,erilearn.com,6.6,3.35
nigeria,0,hekima-academy,,linkedin.com/company/hekima-academy,lagos,hekima academy,lagos,1-10,hekimaa.com,6.455,3.3841
nigeria,0,sanusi-studios,photography,linkedin.com/company/sanusi-studios,,sanusi studios,lagos,11-50,sanusistudio.com,,
nigeria,0,ultravantage-solutions,professional training & coaching,linkedin.com/company/ultravantage-solutions,,ultravantage sales strategy solutions,lagos,11-50,ultravantagesolutions.com,,
nigeria,0,intelligent-educational-consultancy,education management,linkedin.com/company/intelligent-educational-consultancy,lagos,intelligent educational consultancy,lagos,11-50,iec-consultancy.com,6.455,3.3841
nigeria,0,visualtechj,,linkedin.com/company/visualtechj,ikorodu,visual tech,lagos,1-10,,,
nigeria,0,casa-trasacco,,linkedin.com/company/casa-trasacco,lekki,casa trasacco,lagos,51-200,thetrasaccogroup.com,,
nigeria,0,da-ebs-enterprise,,linkedin.com/company/da-ebs-enterprise,ibadan,da-ebs group of companies,oyo,11-50,daebsenterprise.com,7.3964,3.9167
nigeria,0,nissi-lloyds-capital-&investments-llc,investment banking,linkedin.com/company/nissi-lloyds-capital-&investments-llc,,nissi-lloyds capital &investments llc,lagos,11-50,nissilloydscapital.com,,
nigeria,0,lamich-logistics,,linkedin.com/company/lamich-logistics,lagos,lamich logistics,lagos,11-50,lamichlogistics.carrd.co,6.455,3.3841
nigeria,0,backdrop-photo,,linkedin.com/company/backdrop-photo,,backdrop,lagos,11-50,backdrop.photo,,
nigeria,0,terkion-games,computer games,linkedin.com/company/terkion-games,ipaja,terkion games,lagos,1-10,,,
nigeria,0,interiors-by-b,architecture & planning,linkedin.com/company/interiors-by-b,ikoyi,interiors by b,lagos,1-10,interiorsbyb.net,6.4525,3.4358
nigeria,0,kreatividad,marketing and advertising,linkedin.com/company/kreatividad,lagos,creatividad,lagos,1-10,seunodegbami.com,6.455,3.3841
nigeria,0,abc-cargo-express,,linkedin.com/company/abc-cargo-express,yaba,abc cargo express,lagos,5001-10000,abccargoxpress.com,,
nigeria,0,knomac-technologies-limited,,linkedin.com/company/knomac-technologies-limited,ikeja,knomac technologies limited,lagos,1-10,knomac.com,6.6,3.35
nigeria,0,innovative-foundry,architecture & planning,linkedin.com/company/innovative-foundry,lagos,innovative foundry,lagos,1-10,,6.455,3.3841
nigeria,0,7thekingsscribe,,linkedin.com/company/7thekingsscribe,ibadan,the king's scribe,oyo,1-10,thekingsscribe.org,7.3964,3.9167
nigeria,0,multifreight-nigeria-limited,logistics and supply chain,linkedin.com/company/multifreight-nigeria-limited,,multifreight nigeria limited,lagos,51-200,multifreightnig.com,,
nigeria,0,drummr-africa,,linkedin.com/company/drummr-africa,,drummr africa,lagos,1-10,drummrafrica.com,,
nigeria,0,ai-ticks,financial services,linkedin.com/company/ai-ticks,lagos,ai ticks llc,lagos,1-10,aiticks.com,6.455,3.3841
nigeria,0,osibogun-&-partners,law practice,linkedin.com/company/osibogun-&-partners,ikeja,osibogun & partners,lagos,11-50,osibogunpartners.com,6.6,3.35
nigeria,0,ebusiness-solutions-ng,,linkedin.com/company/ebusiness-solutions-ng,lagos,ebusiness solutions ng,lagos,1-10,ebusinesssolutions.com.ng,6.455,3.3841
nigeria,0,appex-africa,,linkedin.com/company/appex-africa,,appex africa,lagos,1-10,appexafrica.com,,
nigeria,0,de-united-foods-industries-limited,consumer goods,linkedin.com/company/de-united-foods-industries-limited,lagos,de united foods industries limited,lagos,51-200,,6.455,3.3841
nigeria,0,oxfordbuildbay,,linkedin.com/company/oxfordbuildbay,,oxfordbuildbay,lagos,201-500,oxfordbuildbay.com,,
nigeria,0,revetpay-finance,,linkedin.com/company/revetpay-finance,,revetpay,lagos,11-50,,,
nigeria,0,xedtrah-media,media production,linkedin.com/company/xedtrah-media,lagos,xedtrah media,lagos,11-50,,6.455,3.3841
nigeria,0,j-g-engineering-recruitment-services,staffing and recruiting,linkedin.com/company/j-g-engineering-recruitment-services,lekki,j&g engineering recruitment services,lagos,201-500,,,
nigeria,0,senior-angels-homecare,,linkedin.com/company/senior-angels-homecare,,senior angels homecare,lagos,1-10,seniorangels.wordpress.com,,
nigeria,0,klayfoods,,linkedin.com/company/klayfoods,,klay foods,lagos,1-10,klayfoods.com,,
nigeria,0,pic-consultingng,accounting,linkedin.com/company/pic-consultingng,lagos,pic consulting,lagos,1-10,picconsultingng.com,6.455,3.3841
nigeria,0,my-budchat,,linkedin.com/company/my-budchat,lagos,budchat,lagos,11-50,mybudchat.com,6.455,3.3841
nigeria,0,sirius-a-academy,higher education,linkedin.com/company/sirius-a-academy,ibadan,sirius a academy,oyo,11-50,,7.3964,3.9167
nigeria,0,eazy-digi-edetch-solutions,,linkedin.com/company/eazy-digi-edetch-solutions,,eazy-digi,lagos,1-10,eazydigi.net,,
nigeria,0,first-impression-hotel-and-suites,hospitality,linkedin.com/company/first-impression-hotel-and-suites,akure,first impression hotel and suites,ondo,51-200,firstimression.com,,
nigeria,0,everywair-nigeria,financial services,linkedin.com/company/everywair-nigeria,,everywair one limited,lagos,11-50,everywair.ng,,
nigeria,0,ema-finance-limited,financial services,linkedin.com/company/ema-finance-limited,lekki,ema finance limited,lagos,1-10,emafinance.co,,
nigeria,0,epiphany-transport-and-support-services,investment management,linkedin.com/company/epiphany-transport-and-support-services,ibadan,epiphany transport and support services,oyo,11-50,epiphanytransport.com,7.3964,3.9167
nigeria,0,mosaug-consulting-limited,financial services,linkedin.com/company/mosaug-consulting-limited,ikeja,mosaug consulting,lagos,11-50,mosaugconsulting.com,6.6,3.35
nigeria,0,ecscorp-resources-,,linkedin.com/company/ecscorp-resources-,lagos,ecscorp resources,lagos,51-200,,6.455,3.3841
nigeria,0,uptim-consulting,,linkedin.com/company/uptim-consulting,lagos,uptim consulting,lagos,11-50,,6.455,3.3841
nigeria,0,penaid-limited,financial services,linkedin.com/company/penaid-limited,surulere,penaid limited,lagos,11-50,penaid.ng,6.5015,3.3581
nigeria,0,social-media-week-lagos,,linkedin.com/company/social-media-week-lagos,lagos,social media week lagos,lagos,1-10,,6.455,3.3841
nigeria,0,waxibet,,linkedin.com/company/waxibet,,waxibet,lagos,11-50,waxibet.com,,
nigeria,0,ubana-grill-house,retail,linkedin.com/company/ubana-grill-house,lagos,ubana grill house,lagos,11-50,ubanagrill.com,6.455,3.3841
nigeria,0,po-global-logistics-limited,logistics and supply chain,linkedin.com/company/po-global-logistics-limited,yaba,po global logistics limited,lagos,1-10,pogloballogistics.com,,
nigeria,0,pebdeanigeria,,linkedin.com/company/pebdeanigeria,egba,pebdea global services limited,lagos,1-10,pebdeaservices.com.ng,,
nigeria,0,manifold-computers-limited,information technology and services,linkedin.com/company/manifold-computers-limited,lagos,manifold computers limited,lagos,11-50,manifoldcomputers.com,6.455,3.3841
nigeria,0,gmeals-hub,,linkedin.com/company/gmeals-hub,lagos,gmealshub,lagos,1-10,gmealshub.com,6.455,3.3841
nigeria,0,citybarn,food production,linkedin.com/company/citybarn,lagos,myfarmbase company,lagos,1-10,citybarn.co,6.455,3.3841
nigeria,0,brandpointmusic,,linkedin.com/company/brandpointmusic,maryland,brandpoint music consult,lagos,11-50,,,
nigeria,0,elead-educational-consult,education management,linkedin.com/company/elead-educational-consult,magodo,elead educational consult,lagos,51-200,eleadedu.com,,
nigeria,0,school-of-nursing-midwifery-abk,higher education,linkedin.com/company/school-of-nursing-midwifery-abk,abeokuta,school of nursing abeokuta,ogun,501-1000,sonab.com.ng,,
nigeria,0,luminous-enterprises,,linkedin.com/company/luminous-enterprises,lagos,luminous enterprises,lagos,1-10,,6.455,3.3841
nigeria,0,brickmans-law-firm,legal services,linkedin.com/company/brickmans-law-firm,ikoyi,brickmans law firm,lagos,11-50,brickmans-law.com,6.4525,3.4358
nigeria,0,mjs-trading-limited-nigeria,building materials,linkedin.com/company/mjs-trading-limited-nigeria,lagos,"mjs trading limited, nigeria",lagos,11-50,,6.455,3.3841
nigeria,0,gloch-stylistic,,linkedin.com/company/gloch-stylistic,lagos,gloch stylistic,lagos,11-50,glochstylistic.com,6.455,3.3841
nigeria,0,eb-complete-solutions-limited,information technology and services,linkedin.com/company/eb-complete-solutions-limited,lagos,eb complete solutions limited,lagos,11-50,ebcompletesolutions.com,6.455,3.3841
nigeria,0,hoc-closet,graphic design,linkedin.com/company/hoc-closet,lagos,hoc closet,lagos,1-10,,6.455,3.3841
nigeria,0,mbr-siganture-ltd,,linkedin.com/company/mbr-siganture-ltd,,mbr signature ltd,lagos,11-50,mbrsignature.com,,
nigeria,0,easyboxafrica,financial services,linkedin.com/company/easyboxafrica,lekki,iposng,lagos,201-500,easybox.africa,,
nigeria,0,gumiandcompany,management consulting,linkedin.com/company/gumiandcompany,lagos,gumi & company,lagos,11-50,gumi.company,6.455,3.3841
nigeria,0,affisend,,linkedin.com/company/affisend,,affisend,lagos,1-10,affisend.com,,
nigeria,0,uk-nigeria-tech-hub,civic & social organization,linkedin.com/company/uk-nigeria-tech-hub,,uk-nigeria tech hub,lagos,1-10,,,
nigeria,0,saint-yawuw,,linkedin.com/company/saint-yawuw,lekki,saint by dumkene,lagos,1-10,linktr.ee/saintbydumkene,,
nigeria,0,polyglotastic,translation and localization,linkedin.com/company/polyglotastic,,polyglotastic translations,lagos,1-10,facebook.com/polyglotastic,,
nigeria,0,wosam-arena,hospitality,linkedin.com/company/wosam-arena,,wosam arena,ogun,11-50,,,
nigeria,0,byron-wudi-company,,linkedin.com/company/byron-wudi-company,lekki,byron wudi company,lagos,51-200,byronwudi.com,,
nigeria,0,actolog-solutions,information technology and services,linkedin.com/company/actolog-solutions,lagos,actolog solutions ltd.,lagos,11-50,,6.455,3.3841
nigeria,0,olam-nigeria-ltd,consumer goods,linkedin.com/company/olam-nigeria-ltd,lagos,olam nigeria ltd,lagos,51-200,,6.455,3.3841
nigeria,0,readers-plughq,,linkedin.com/company/readers-plughq,,readersplug,lagos,11-50,,,
nigeria,0,ashdam-solar-co.-ltd,renewables & environment,linkedin.com/company/ashdam-solar-co.-ltd,ibadan,ashdam solar co. ltd,oyo,11-50,,7.3964,3.9167
nigeria,0,dpkayhomes,real estate,linkedin.com/company/dpkayhomes,lekki,dpkay homes and property ltd,lagos,201-500,dpkayhomes.com,,
nigeria,0,befti-nigeria,staffing and recruiting,linkedin.com/company/befti-nigeria,ikeja,befti nigeria,lagos,11-50,befti.com.ng,6.6,3.35
nigeria,0,deck-pps,,linkedin.com/company/deck-pps,,deck@pps,lagos,11-50,deckapps.com,,
nigeria,0,secure-electronic-technology-pl-nsltech-,information technology and services,linkedin.com/company/secure-electronic-technology-pl-nsltech-,lagos,secure electronic technology pl (nsltech),lagos,1-10,nationalsportslottery.com,6.455,3.3841
nigeria,0,top-three-concept,management consulting,linkedin.com/company/top-three-concept,gbagada,top three concept,lagos,1-10,top3concept.com,,
nigeria,0,foster-prime-schools,higher education,linkedin.com/company/foster-prime-schools,lagos,foster prime schools,lagos,11-50,fosterprimeschools.com,6.455,3.3841
nigeria,0,casers-group-africa,marketing and advertising,linkedin.com/company/casers-group-africa,,casers group,lagos,51-200,,,
nigeria,0,thechelisgroup,higher education,linkedin.com/company/thechelisgroup,lagos,the chelis group,lagos,51-200,thechelisgroup.com,6.455,3.3841
nigeria,0,fresh-page-limited,international trade and development,linkedin.com/company/fresh-page-limited,lagos,fresh page limited,lagos,1-10,freshpageintl.com,6.455,3.3841
nigeria,0,st-agnes-medical-centre,medical practice,linkedin.com/company/st-agnes-medical-centre,maryland,st. agnes medical centre,lagos,11-50,,,
nigeria,0,igpes-groups,oil & energy,linkedin.com/company/igpes-groups,,igpes group,lagos,201-500,igpesgroup.com,,
nigeria,0,pama-hair,retail,linkedin.com/company/pama-hair,surulere,pama,lagos,1-10,,6.5015,3.3581
nigeria,0,basiraapp,financial services,linkedin.com/company/basiraapp,,basira app,lagos,1-10,basira.app,,
nigeria,0,avantgarde-tours-limited,"leisure, travel & tourism",linkedin.com/company/avantgarde-tours-limited,lagos,avantgarde tours limited,lagos,11-50,avantgardetours.com,6.455,3.3841
nigeria,0,teekayhomesng,,linkedin.com/company/teekayhomesng,awoyaya,teekay homes investment ltd,lagos,11-50,teekayhomes.www.teekayhomes.business.site,,
nigeria,0,fortunebets,gambling & casinos,linkedin.com/company/fortunebets,lagos,fortunebet,lagos,51-200,fortunebetng.com,6.455,3.3841
nigeria,0,grayacademyhq,,linkedin.com/company/grayacademyhq,lekki,gray academy,lagos,1-10,gray.academy,,
nigeria,0,ziglla-tech-ltd,,linkedin.com/company/ziglla-tech-ltd,lakowe,ziglla tech ltd,lagos,1-10,ziglla.com,,
nigeria,0,lebit-solutions-limited,information technology and services,linkedin.com/company/lebit-solutions-limited,festac town,lebit solutions limited,lagos,1-10,lebitsolutions.com,6.4697,3.283
nigeria,0,global-performance-index-gpi,computer software,linkedin.com/company/global-performance-index-gpi,lagos,global performance index (gpi),lagos,11-50,my-gpisuite.com,6.455,3.3841
nigeria,0,sons-of-issachar-concepts,publishing,linkedin.com/company/sons-of-issachar-concepts,,sons of issachar concepts,lagos,1-10,issacharprojects.com,,
nigeria,0,sigma-securities-ltd,financial services,linkedin.com/company/sigma-securities-ltd,ikoyi,sigma securities ltd,oyo,11-50,sigmasecuritiesltd.com.ng,6.4525,3.4358
nigeria,0,zodelbiotec,biotechnology,linkedin.com/company/zodelbiotec,ikeja,zodel biotec,lagos,11-50,zodelbiotec.com,6.6,3.35
nigeria,0,phinnexx,,linkedin.com/company/phinnexx,,phinnexx,lagos,11-50,phinnexx.io,,
nigeria,0,allnigeriareads,higher education,linkedin.com/company/allnigeriareads,,allnigeriareads,lagos,1-10,,,
nigeria,0,jobs-pioneer-ng,staffing and recruiting,linkedin.com/company/jobs-pioneer-ng,lagos,jobs pioneer ng,lagos,51-200,,6.455,3.3841
nigeria,0,kiakia-business-solutions-limited,financial services,linkedin.com/company/kiakia-business-solutions-limited,,kiakia business solutions limited,lagos,1-10,kiakiang.com,,
nigeria,0,aiesec-lagos,non-profit organization management,linkedin.com/company/aiesec-lagos,lagos,aiesec in lagos,lagos,51-200,,6.455,3.3841
nigeria,0,ecloudstore,computer software,linkedin.com/company/ecloudstore,ikeja,ecloud,lagos,11-50,ecloud.com.ng,6.6,3.35
nigeria,0,zlocan-technologies,,linkedin.com/company/zlocan-technologies,satellite town,zlocan technologies,lagos,1-10,zlocantechnologies.com,,
nigeria,0,peamay-international-limited,civil engineering,linkedin.com/company/peamay-international-limited,,peamay international limited,lagos,11-50,peamayintl.com,,
